,Intensidy Mean,Intensidy Max,Intensidy Min,Intensity STD,F0 Mean,F0 Max,F0 Min,F0 STD,Spect Mean,Spect Max,Spect Min,Spect Std,Tempo
0,68.33823670392749,84.42199209142655,44.83151301312703,10.844892221311005,249.33563064160364,565.359874258681,74.42111022064022,189.01581529984009,-68.40335845947266,0.0,-80.0,18.84363555908203,4.148471615720524
1,70.975010129476,83.57578369534218,47.23449108477194,9.57782046522308,290.0367226208895,599.3748249847109,74.53467860902059,197.92595462561542,-67.76409149169922,0.0,-80.0,19.508821487426758,6.799336650082919
2,70.057507441102,83.81746125524374,47.908890786720534,9.482073296906973,363.5184128549041,555.6925387759231,76.6950264827823,161.36630953967378,-67.66067504882812,0.0,-80.0,19.71908950805664,6.31970260223048
3,69.4826490252017,83.738654228674,48.28783247930922,8.975826741696642,317.86866680482456,599.9116952154964,74.63886027727341,208.85151853672429,-67.71709442138672,0.0,-80.0,19.335378646850586,5.519480519480516
4,70.8610356043331,84.61251559860612,49.25750059806292,7.8197490778624115,220.11648830681213,541.8865688432159,74.43078086279299,180.40170565648378,-68.1169662475586,0.0,-80.0,19.07744598388672,4.918032786885236
5,68.11377250771294,85.57771450392637,45.302761242842884,10.06033266158928,354.0407597230493,580.1851434182865,74.50926689002307,176.9969200458479,-69.43403625488281,3.814697265625e-06,-80.0,17.455360412597656,5.579399141630906
6,70.55678219588668,85.74193010759508,45.318101204121824,9.532955742898507,221.8014635312961,525.513892022977,74.48368913431912,183.30584521788955,-69.56832885742188,-3.814697265625e-06,-80.0,17.18260383605957,6.187624750498996
7,69.62781880755212,85.55262378123484,45.402074049530334,9.96386319718071,186.98493268814775,583.0018460174119,74.56558058798934,179.51349638335194,-68.74230194091797,-3.814697265625e-06,-80.0,18.4282283782959,5.5921052631578965
8,71.65668445370169,85.55894780703211,49.24665462309203,8.81336651610031,286.71153204534227,550.2341712931208,74.78086325803152,188.17835926418238,-67.61811065673828,0.0,-80.0,19.685691833496094,6.679389312977087
9,70.51710323119858,85.62564224169917,44.88517222383265,10.32564699522407,211.4432858831482,536.3157509622505,75.34646206675684,182.27205944637106,-68.56596374511719,-3.814697265625e-06,-80.0,18.5339412689209,6.896551724137932
10,66.50699999054955,84.17277437287109,44.257607807923904,10.504918429871493,356.212923299736,593.8262861153079,74.7640099563901,177.2263925466126,-69.08612823486328,0.0,-80.0,17.718645095825195,5.882352941176452
11,68.08303594488406,85.76800092744602,46.49191889884287,10.636600970615957,205.33443970811192,587.6570425719143,74.45148642319491,173.05876507515046,-69.96743774414062,0.0,-80.0,16.655872344970703,5.271317829457351
